"Account","AcctName","AcctDesc","TableName","Annualize","CBSAccount","FPRAccount","STATAcctMain","STATAcctState","STATAcctGraph","STATAcctTable8"
"Acct_816B4","Amount Committed through Third Party / Indirect, Other Unfunded Commitments (Non-Commercial)","Amount Committed through Third Party / Indirect, Other Unfunded Commitments (Non-Commercial)","FS220M",0,0,0,0,0,0,0
"Acct_816B5","Total Other Unfunded Commitments (Non-Commercial)","Total Other Unfunded Commitments (Non-Commercial)","FS220M",0,0,0,0,0,0,0
"Acct_816E","Total Unfunded Commitments for Non-Business Loans","Total Unfunded Commitments for Non-Business Loans","FS220H",0,0,0,0,0,0,0
"Acct_816E1","Unfunded Commitments for Non-Business Loans  - Amount Committed Directly by Credit Union","Unfunded Commitments for Non-Business Loans  - Amount Committed Directly by Credit Union","FS220I",0,0,0,0,0,0,0
"Acct_816E2","Unfunded Commitments for Non-Business Loans - Amount Committed through Third Party / Indirect","Unfunded Commitments for Non-Business Loans - Amount Committed through Third Party / Indirect","FS220I",0,0,0,0,0,0,0
"Acct_816T","Total Unfunded Commitments for Non-Commercial Loans","Total Unfunded Commitments for Non-Commercial Loans","FS220M",0,0,0,0,0,0,0
"Acct_816T1","Unfunded Commitments for Non-Commercial Loans  - Amount Committed Directly by Credit Union","Unfunded Commitments for Non-Commercial Loans  - Amount Committed Directly by Credit Union","FS220M",0,0,0,0,0,0,0
"Acct_816T2","Unfunded Commitments for Non-Commercial Loans - Amount Committed through Third Party / Indirect","Unfunded Commitments for Non-Commercial Loans - Amount Committed through Third Party / Indirect","FS220M",0,0,0,0,0,0,0
"Acct_817","Dollar amount of loans sold or swapped to any party with recourse:","Recourse loans are loans sold by the credit union which the credit union is still liable for in case of borrower default.  Report the outstanding principal balance of loans reported as being sold (or swapped) which are subject to recourse.","FS220B",1,1,0,1,0,0,0
"Acct_818","Pending Bond Claims","Report the dollar amount of pending bond claims that the credit union intends to file but has not yet recorded on its balance sheet.","FS220B",0,1,0,1,0,0,0
"Acct_818A","Other Contingent Liabilities","Other Contingent Liabilities.","FS220C",0,0,0,0,0,0,0
"Acct_819","Loans Transferred with Recourse (Off Balance Sheet Only)","Report the total principal balance outstanding of loans sold or swapped with recourse.","FS220B",0,1,0,1,0,0,0
"Acct_820","Accrued Dividends Payable on Shares","Accrued dividends declared but not yet distributed.","FS220B",0,1,1,1,1,0,1
"Acct_820A","Accrued Dividends & Interest Payable on Shares and Deposits","Accrued dividends declared but not yet distributed.","FS220A",0,0,0,0,0,0,0
"Acct_821","Accrued interest on deposits not yet distributed.","This account was used prior to December 1989.","FS220B",0,0,0,1,0,0,0
"Acct_822","Overdraft protection program commitments","Overdraft Protection Program Commitments","FS220A",0,0,0,0,0,0,0
"Acct_822A","Overdraft Protection Program Commitments - Amount Committed Directly by Credit Union","Amount Committed Directly by Credit Union, Overdraft Protection Program Commitments","FS220H",0,0,0,0,0,0,0
"Acct_822A1","Amount Committed Directly by Credit Union, Overdraft Protection Program Commitments (Non-Commercial)","Amount Committed Directly by Credit Union, Overdraft Protection Program Commitments (Non-Commercial)","FS220M",0,0,0,0,0,0,0
"Acct_822B","Overdraft Protection Program Commitments - Amount Committed through  Third Party / Indirect","Amount Committed through  Third Party / Indirect, Overdraft Protection Program Commitments","FS220H",0,0,0,0,0,0,0
"Acct_822B1","Amount Committed through Third Party / Indirect, Overdraft Protection Program Commitments (Non-Commercial)","Amount Committed through Third Party / Indirect, Overdraft Protection Program Commitments (Non-Commercial)","FS220M",0,0,0,0,0,0,0
"Acct_822C","Total Unfunded Commitments for Overdraft Protection Program Commitments (Non-Commercial)","Total Unfunded Commitments for Overdraft Protection Program Commitments (Non-Commercial)","FS220M",0,0,0,0,0,0,0
"Acct_825","Accounts Payable and Other Liabilities","Other liabilities not listed above (including, but not limited to, taxes payable, undistributed payroll deductions, draft clearings and unposted suspense items).","FS220",0,1,1,1,1,0,1
"Acct_825A","Non-Trading Derivative Liabilities","Non-Trading Derivative Liabilities","FS220J",0,0,0,0,0,0,0
"Acct_830A","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830B","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830C","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830D","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830E","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830F","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830G","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830H","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830I","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830J","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,1,0,0,0
"Acct_830K","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830L","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830M","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830N","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830O","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830P","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830Q","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830R","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830S","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_830T","Name of CUSO","Report the full/legal name of the CUSO.","FS220D",0,0,0,0,0,0,0
"Acct_831A","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831B","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831C","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831D","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831E","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831F","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831G","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831H","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831I","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831J","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,1,0,1,0,0,0
"Acct_831K","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831L","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831M","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831N","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831O","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831P","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831Q","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831R","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831S","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_831T","Value of Investment in CUSO","Report the amount that represents the unimpaired value of the credit union*s CUSO investment as measured under generally accepted accounting principles on an unconsolidated basis.","FS220C",0,0,0,0,0,0,0
"Acct_832A","Amount loaned to CUSO","Report the amount of outstanding loan balance(s), available line(s) of credit from the credit union, and/or guarantee(s) the credit union has made to or on behalf of the CUSO.","FS220C",0,1,0,1,0,0,0
"Acct_832B","Amount loaned to CUSO","Report the amount of outstanding loan balance(s), available line(s) of credit from the credit union, and/or guarantee(s) the credit union has made to or on behalf of the CUSO.","FS220C",0,1,0,1,0,0,0
"Acct_832C","Amount loaned to CUSO","Report the amount of outstanding loan balance(s), available line(s) of credit from the credit union, and/or guarantee(s) the credit union has made to or on behalf of the CUSO.","FS220C",0,1,0,1,0,0,0
"Acct_832D","Amount loaned to CUSO","Report the amount of outstanding loan balance(s), available line(s) of credit from the credit union, and/or guarantee(s) the credit union has made to or on behalf of the CUSO.","FS220C",0,1,0,1,0,0,0
"Acct_832E","Amount loaned to CUSO","Report the amount of outstanding loan balance(s), available line(s) of credit from the credit union, and/or guarantee(s) the credit union has made to or on behalf of the CUSO.","FS220C",0,1,0,1,0,0,0
"Acct_832F","Amount loaned to CUSO","Report the amount of outstanding loan balance(s), available line(s) of credit from the credit union, and/or guarantee(s) the credit union has made to or on behalf of the CUSO.","FS220C",0,1,0,1,0,0,0
